Using cuda device
Logging to runs/wwk62dpb/PPO_1
wandb: WARNING When using several event log directories, please call `wandb.tensorboard.patch(root_logdir="...")` before `wandb.init`
---------------------------------
| rollout/           |          |
|    ep_rew_mean          | 0.738      |
| time/                   |            |
|    fps                  | 809        |
|    iterations           | 139        |
|    time_elapsed         | 2813       |
|    total_timesteps      | 2277376    |
| train/                  |            |
|    approx_kl            | 0.08146833 |
|    clip_fraction        | 0.149      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.506     |
|    explained_variance   | 0.66       |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0453    |
|    n_updates            | 1380       |
|    policy_gradient_loss | -0.0198    |
|    value_loss           | 0.0035     |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 12.9        |
|    ep_rew_mean          | 0.701       |
| time/                   |             |
|    fps                  | 809         |
|    iterations           | 140         |
|    time_elapsed         | 2834        |
|    total_timesteps      | 2293760     |
| train/                  |             |
|    approx_kl            | 0.060582884 |
|    clip_fraction        | 0.265       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.505      |
|    explained_variance   | 0.458       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0137     |
|    n_updates            | 1390        |
|    policy_gradient_loss | -0.0306     |
|    value_loss           | 0.00322     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 12.1        |
|    ep_rew_mean          | 0.739       |
| time/                   |             |
|    fps                  | 809         |
|    iterations           | 141         |
|    time_elapsed         | 2855        |
|    total_timesteps      | 2310144     |
| train/                  |             |
|    approx_kl            | 0.052357294 |
|    clip_fraction        | 0.224       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.52       |
|    explained_variance   | 0.423       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0346     |
|    n_updates            | 1400        |
|    policy_gradient_loss | -0.0284     |
|    value_loss           | 0.00492     |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 11.1       |
|    ep_rew_mean          | 0.785      |
| time/                   |            |
|    fps                  | 808        |
|    iterations           | 142        |
|    time_elapsed         | 2876       |
|    total_timesteps      | 2326528    |
| train/                  |            |
|    approx_kl            | 0.09638406 |
|    clip_fraction        | 0.184      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.477     |
|    explained_variance   | 0.798      |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0554    |
|    n_updates            | 1410       |
|    policy_gradient_loss | -0.0294    |
|    value_loss           | 0.0049     |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 13.7        |
|    ep_rew_mean          | 0.727       |
| time/                   |             |
|    fps                  | 808         |
|    iterations           | 143         |
|    time_elapsed         | 2897        |
|    total_timesteps      | 2342912     |
| train/                  |             |
|    approx_kl            | 0.027490385 |
|    clip_fraction        | 0.118       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.386      |
|    explained_variance   | 0.648       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0185     |
|    n_updates            | 1420        |
|    policy_gradient_loss | -0.0116     |
|    value_loss           | 0.00064     |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 12.3       |
|    ep_rew_mean          | 0.761      |
| time/                   |            |
|    fps                  | 808        |
|    iterations           | 144        |
|    time_elapsed         | 2916       |
|    total_timesteps      | 2359296    |
| train/                  |            |
|    approx_kl            | 0.07726629 |
|    clip_fraction        | 0.281      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.559     |
|    explained_variance   | 0.702      |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0399    |
|    n_updates            | 1430       |
|    policy_gradient_loss | -0.00414   |
|    value_loss           | 0.00896    |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 11.1        |
|    ep_rew_mean          | 0.774       |
| time/                   |             |
|    fps                  | 808         |
|    iterations           | 145         |
|    time_elapsed         | 2936        |
|    total_timesteps      | 2375680     |
| train/                  |             |
|    approx_kl            | 0.046380017 |
|    clip_fraction        | 0.159       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.525      |
|    explained_variance   | 0.741       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0502     |
|    n_updates            | 1440        |
|    policy_gradient_loss | -0.0195     |
|    value_loss           | 0.00303     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 14.2        |
|    ep_rew_mean          | 0.671       |
| time/                   |             |
|    fps                  | 808         |
|    iterations           | 146         |
|    time_elapsed         | 2957        |
|    total_timesteps      | 2392064     |
| train/                  |             |
|    approx_kl            | 0.051798783 |
|    clip_fraction        | 0.226       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.514      |
|    explained_variance   | 0.573       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.034      |
|    n_updates            | 1450        |
|    policy_gradient_loss | 0.0572      |
|    value_loss           | 0.00014     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 11.5        |
|    ep_rew_mean          | 0.749       |
| time/                   |             |
|    fps                  | 809         |
|    iterations           | 147         |
|    time_elapsed         | 2976        |
|    total_timesteps      | 2408448     |
| train/                  |             |
|    approx_kl            | 0.036063936 |
|    clip_fraction        | 0.245       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.655      |
|    explained_variance   | 0.632       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0299     |
|    n_updates            | 1460        |
|    policy_gradient_loss | -0.0317     |
|    value_loss           | 0.0093      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 11.1        |
|    ep_rew_mean          | 0.768       |
| time/                   |             |
|    fps                  | 809         |
|    iterations           | 148         |
|    time_elapsed         | 2996        |
|    total_timesteps      | 2424832     |
| train/                  |             |
|    approx_kl            | 0.042759232 |
|    clip_fraction        | 0.164       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.522      |
|    explained_variance   | 0.692       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0383     |
|    n_updates            | 1470        |
|    policy_gradient_loss | -0.025      |
|    value_loss           | 0.00365     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 11.7        |
|    ep_rew_mean          | 0.741       |
| time/                   |             |
|    fps                  | 809         |
|    iterations           | 149         |
|    time_elapsed         | 3016        |
|    total_timesteps      | 2441216     |
| train/                  |             |
|    approx_kl            | 0.025592942 |
|    clip_fraction        | 0.181       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.553      |
|    explained_variance   | 0.652       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0322     |
|    n_updates            | 1480        |
|    policy_gradient_loss | -0.0155     |
|    value_loss           | 0.000712    |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 11.2        |
|    ep_rew_mean          | 0.746       |
| time/                   |             |
|    fps                  | 809         |
|    iterations           | 150         |
|    time_elapsed         | 3035        |
|    total_timesteps      | 2457600     |
| train/                  |             |
|    approx_kl            | 0.034899477 |
|    clip_fraction        | 0.241       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.525      |
|    explained_variance   | 0.578       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0604     |
|    n_updates            | 1490        |
|    policy_gradient_loss | -0.0258     |
|    value_loss           | 0.00167     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 11.2        |
|    ep_rew_mean          | 0.769       |
| time/                   |             |
|    fps                  | 809         |
|    iterations           | 151         |
|    time_elapsed         | 3055        |
|    total_timesteps      | 2473984     |
| train/                  |             |
|    approx_kl            | 0.042003307 |
|    clip_fraction        | 0.234       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.474      |
|    explained_variance   | 0.612       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0421     |
|    n_updates            | 1500        |
|    policy_gradient_loss | -0.0327     |
|    value_loss           | 0.00162     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 11.7        |
|    ep_rew_mean          | 0.756       |
| time/                   |             |
|    fps                  | 809         |
|    iterations           | 152         |
|    time_elapsed         | 3075        |
|    total_timesteps      | 2490368     |
| train/                  |             |
|    approx_kl            | 0.071047395 |
|    clip_fraction        | 0.237       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.524      |
|    explained_variance   | 0.726       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0472     |
|    n_updates            | 1510        |
|    policy_gradient_loss | -0.0114     |
|    value_loss           | 0.000405    |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 11.2        |
|    ep_rew_mean          | 0.772       |
| time/                   |             |
|    fps                  | 809         |
|    iterations           | 153         |
|    time_elapsed         | 3095        |
|    total_timesteps      | 2506752     |
| train/                  |             |
|    approx_kl            | 0.027475938 |
|    clip_fraction        | 0.207       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.489      |
|    explained_variance   | 0.666       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0413     |
|    n_updates            | 1520        |
|    policy_gradient_loss | -0.0228     |
|    value_loss           | 0.0016      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 11          |
|    ep_rew_mean          | 0.787       |
| time/                   |             |
|    fps                  | 809         |
|    iterations           | 154         |
|    time_elapsed         | 3115        |
|    total_timesteps      | 2523136     |
| train/                  |             |
|    approx_kl            | 0.067519195 |
|    clip_fraction        | 0.18        |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.396      |
|    explained_variance   | 0.633       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0197     |
|    n_updates            | 1530        |
|    policy_gradient_loss | -0.0251     |
|    value_loss           | 0.000798    |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 12         |
|    ep_rew_mean          | 0.786      |
| time/                   |            |
|    fps                  | 810        |
|    iterations           | 155        |
|    time_elapsed         | 3133       |
|    total_timesteps      | 2539520    |
| train/                  |            |
|    approx_kl            | 0.09106688 |
|    clip_fraction        | 0.193      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.44      |
|    explained_variance   | 0.785      |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0044    |
|    n_updates            | 1540       |
|    policy_gradient_loss | 0.000137   |
|    value_loss           | 0.00031    |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 11.6        |
|    ep_rew_mean          | 0.787       |
| time/                   |             |
|    fps                  | 810         |
|    iterations           | 156         |
|    time_elapsed         | 3153        |
|    total_timesteps      | 2555904     |
| train/                  |             |
|    approx_kl            | 0.032695837 |
|    clip_fraction        | 0.205       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.571      |
|    explained_variance   | 0.731       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.6         |
|    n_updates            | 1550        |
|    policy_gradient_loss | -0.0166     |
|    value_loss           | 0.000214    |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 11.9       |
|    ep_rew_mean          | 0.764      |
| time/                   |            |
|    fps                  | 810        |
|    iterations           | 157        |
|    time_elapsed         | 3173       |
|    total_timesteps      | 2572288    |
| train/                  |            |
|    approx_kl            | 0.08198535 |
|    clip_fraction        | 0.274      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.565     |
|    explained_variance   | 0.88       |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0322    |
|    n_updates            | 1560       |
|    policy_gradient_loss | -0.0279    |
|    value_loss           | 0.000197   |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 11          |
|    ep_rew_mean          | 0.789       |
| time/                   |             |
|    fps                  | 810         |
|    iterations           | 158         |
|    time_elapsed         | 3193        |
|    total_timesteps      | 2588672     |
| train/                  |             |
|    approx_kl            | 0.039916027 |
|    clip_fraction        | 0.235       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.586      |
|    explained_variance   | 0.877       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0298     |
|    n_updates            | 1570        |
|    policy_gradient_loss | -0.0173     |
|    value_loss           | 0.00518     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 18          |
|    ep_rew_mean          | 0.558       |
| time/                   |             |
|    fps                  | 810         |
|    iterations           | 159         |
|    time_elapsed         | 3213        |
|    total_timesteps      | 2605056     |
| train/                  |             |
|    approx_kl            | 0.052141972 |
|    clip_fraction        | 0.218       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.556      |
|    explained_variance   | 0.82        |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0656     |
|    n_updates            | 1580        |
|    policy_gradient_loss | 0.0186      |
|    value_loss           | 0.00024     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 14.3        |
|    ep_rew_mean          | 0.662       |
| time/                   |             |
|    fps                  | 810         |
|    iterations           | 160         |
|    time_elapsed         | 3233        |
|    total_timesteps      | 2621440     |
| train/                  |             |
|    approx_kl            | 0.026418269 |
|    clip_fraction        | 0.27        |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.925      |
|    explained_variance   | 0.649       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0508     |
|    n_updates            | 1590        |
|    policy_gradient_loss | -0.0307     |
|    value_loss           | 0.0172      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 11.2        |
|    ep_rew_mean          | 0.772       |
| time/                   |             |
|    fps                  | 810         |
|    iterations           | 161         |
|    time_elapsed         | 3253        |
|    total_timesteps      | 2637824     |
| train/                  |             |
|    approx_kl            | 0.054699913 |
|    clip_fraction        | 0.323       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.701      |
|    explained_variance   | 0.782       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0657     |
|    n_updates            | 1600        |
|    policy_gradient_loss | -0.0482     |
|    value_loss           | 0.0109      |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 22.9       |
|    ep_rew_mean          | 0.523      |
| time/                   |            |
|    fps                  | 810        |
|    iterations           | 162        |
|    time_elapsed         | 3273       |
|    total_timesteps      | 2654208    |
| train/                  |            |
|    approx_kl            | 0.11381185 |
|    clip_fraction        | 0.324      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.575     |
|    explained_variance   | 0.622      |
|    learning_rate        | 0.0003     |
|    loss                 | -0.00366   |
|    n_updates            | 1610       |
|    policy_gradient_loss | -0.0195    |
|    value_loss           | 0.00189    |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 13.9       |
|    ep_rew_mean          | 0.704      |
| time/                   |            |
|    fps                  | 811        |
|    iterations           | 163        |
|    time_elapsed         | 3292       |
|    total_timesteps      | 2670592    |
| train/                  |            |
|    approx_kl            | 0.05274315 |
|    clip_fraction        | 0.301      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.962     |
|    explained_variance   | 0.576      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.0214     |
|    n_updates            | 1620       |
|    policy_gradient_loss | -0.034     |
|    value_loss           | 0.0163     |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 12.1       |
|    ep_rew_mean          | 0.765      |
| time/                   |            |
|    fps                  | 811        |
|    iterations           | 164        |
|    time_elapsed         | 3311       |
|    total_timesteps      | 2686976    |
| train/                  |            |
|    approx_kl            | 0.04256981 |
|    clip_fraction        | 0.204      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.738     |
|    explained_variance   | 0.731      |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0444    |
|    n_updates            | 1630       |
|    policy_gradient_loss | -0.0337    |
|    value_loss           | 0.00967    |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 11.1        |
|    ep_rew_mean          | 0.785       |
| time/                   |             |
|    fps                  | 811         |
|    iterations           | 165         |
|    time_elapsed         | 3331        |
|    total_timesteps      | 2703360     |
| train/                  |             |
|    approx_kl            | 0.031785287 |
|    clip_fraction        | 0.138       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.615      |
|    explained_variance   | 0.708       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0387     |
|    n_updates            | 1640        |
|    policy_gradient_loss | -0.0221     |
|    value_loss           | 0.00268     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 11.9        |
|    ep_rew_mean          | 0.756       |
| time/                   |             |
|    fps                  | 811         |
|    iterations           | 166         |
|    time_elapsed         | 3352        |
|    total_timesteps      | 2719744     |
| train/                  |             |
|    approx_kl            | 0.015344199 |
|    clip_fraction        | 0.114       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.554      |
|    explained_variance   | 0.633       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0243     |
|    n_updates            | 1650        |
|    policy_gradient_loss | -0.00866    |
|    value_loss           | 0.000256    |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 11.1        |
|    ep_rew_mean          | 0.787       |
| time/                   |             |
|    fps                  | 811         |
|    iterations           | 167         |
|    time_elapsed         | 3371        |
|    total_timesteps      | 2736128     |
| train/                  |             |
|    approx_kl            | 0.038253177 |
|    clip_fraction        | 0.191       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.561      |
|    explained_variance   | 0.714       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0298     |
|    n_updates            | 1660        |
|    policy_gradient_loss | -0.0216     |
|    value_loss           | 0.00362     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 11.2        |
|    ep_rew_mean          | 0.789       |
| time/                   |             |
|    fps                  | 811         |
|    iterations           | 168         |
|    time_elapsed         | 3391        |
|    total_timesteps      | 2752512     |
| train/                  |             |
|    approx_kl            | 0.033840906 |
|    clip_fraction        | 0.189       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.555      |
|    explained_variance   | 0.777       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0289     |
|    n_updates            | 1670        |
|    policy_gradient_loss | -0.00734    |
|    value_loss           | 0.00035     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 11.1        |
|    ep_rew_mean          | 0.786       |
| time/                   |             |
|    fps                  | 811         |
|    iterations           | 169         |
|    time_elapsed         | 3410        |
|    total_timesteps      | 2768896     |
| train/                  |             |
|    approx_kl            | 0.022795111 |
|    clip_fraction        | 0.148       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.607      |
|    explained_variance   | 0.911       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0487     |
|    n_updates            | 1680        |
|    policy_gradient_loss | 0.0112      |
|    value_loss           | 5.78e-05    |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 11          |
|    ep_rew_mean          | 0.789       |
| time/                   |             |
|    fps                  | 811         |
|    iterations           | 170         |
|    time_elapsed         | 3431        |
|    total_timesteps      | 2785280     |
| train/                  |             |
|    approx_kl            | 0.017137423 |
|    clip_fraction        | 0.212       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.551      |
|    explained_variance   | 0.839       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.041      |
|    n_updates            | 1690        |
|    policy_gradient_loss | -0.0264     |
|    value_loss           | 0.000186    |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 11.1       |
|    ep_rew_mean          | 0.786      |
| time/                   |            |
|    fps                  | 812        |
|    iterations           | 171        |
|    time_elapsed         | 3449       |
|    total_timesteps      | 2801664    |
| train/                  |            |
|    approx_kl            | 0.02104484 |
|    clip_fraction        | 0.148      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.498     |
|    explained_variance   | 0.959      |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0348    |
|    n_updates            | 1700       |
|    policy_gradient_loss | -0.0189    |
|    value_loss           | 2.47e-05   |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 11.1        |
|    ep_rew_mean          | 0.789       |
| time/                   |             |
|    fps                  | 812         |
|    iterations           | 172         |
|    time_elapsed         | 3468        |
|    total_timesteps      | 2818048     |
| train/                  |             |
|    approx_kl            | 0.020244258 |
|    clip_fraction        | 0.119       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.486      |
|    explained_variance   | 0.931       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.00883    |
|    n_updates            | 1710        |
|    policy_gradient_loss | -0.00705    |
|    value_loss           | 4.58e-05    |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 11          |
|    ep_rew_mean          | 0.788       |
| time/                   |             |
|    fps                  | 812         |
|    iterations           | 173         |
|    time_elapsed         | 3489        |
|    total_timesteps      | 2834432     |
| train/                  |             |
|    approx_kl            | 0.028841842 |
|    clip_fraction        | 0.122       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.441      |
|    explained_variance   | 0.946       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0196     |
|    n_updates            | 1720        |
|    policy_gradient_loss | -0.0131     |
|    value_loss           | 3.27e-05    |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 11.9        |
|    ep_rew_mean          | 0.707       |
| time/                   |             |
|    fps                  | 812         |
|    iterations           | 174         |
|    time_elapsed         | 3509        |
|    total_timesteps      | 2850816     |
| train/                  |             |
|    approx_kl            | 0.049253453 |
|    clip_fraction        | 0.269       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.515      |
|    explained_variance   | 0.83        |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0192     |
|    n_updates            | 1730        |
|    policy_gradient_loss | 0.028       |
|    value_loss           | 0.000383    |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 10.5        |
|    ep_rew_mean          | 0.771       |
| time/                   |             |
|    fps                  | 812         |
|    iterations           | 175         |
|    time_elapsed         | 3529        |
|    total_timesteps      | 2867200     |
| train/                  |             |
|    approx_kl            | 0.038621854 |
|    clip_fraction        | 0.219       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.613      |
|    explained_variance   | 0.565       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.00258     |
|    n_updates            | 1740        |
|    policy_gradient_loss | -0.0273     |
|    value_loss           | 0.0111      |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 11.1       |
|    ep_rew_mean          | 0.757      |
| time/                   |            |
|    fps                  | 812        |
|    iterations           | 176        |
|    time_elapsed         | 3550       |
|    total_timesteps      | 2883584    |
| train/                  |            |
|    approx_kl            | 0.10663429 |
|    clip_fraction        | 0.3        |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.529     |
|    explained_variance   | 0.565      |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0819    |
|    n_updates            | 1750       |
|    policy_gradient_loss | -0.0324    |
|    value_loss           | 0.00139    |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 11.3        |
|    ep_rew_mean          | 0.757       |
| time/                   |             |
|    fps                  | 812         |
|    iterations           | 177         |
|    time_elapsed         | 3569        |
|    total_timesteps      | 2899968     |
| train/                  |             |
|    approx_kl            | 0.053940784 |
|    clip_fraction        | 0.203       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.468      |
|    explained_variance   | 0.657       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.029      |
|    n_updates            | 1760        |
|    policy_gradient_loss | -0.0196     |
|    value_loss           | 0.00164     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 11          |
|    ep_rew_mean          | 0.781       |
| time/                   |             |
|    fps                  | 812         |
|    iterations           | 178         |
|    time_elapsed         | 3590        |
|    total_timesteps      | 2916352     |
| train/                  |             |
|    approx_kl            | 0.016943384 |
|    clip_fraction        | 0.169       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.483      |
|    explained_variance   | 0.602       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0459     |
|    n_updates            | 1770        |
|    policy_gradient_loss | -0.022      |
|    value_loss           | 0.00245     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 11.1        |
|    ep_rew_mean          | 0.786       |
| time/                   |             |
|    fps                  | 812         |
|    iterations           | 179         |
|    time_elapsed         | 3609        |
|    total_timesteps      | 2932736     |
| train/                  |             |
|    approx_kl            | 0.120239794 |
|    clip_fraction        | 0.19        |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.514      |
|    explained_variance   | 0.633       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0528     |
|    n_updates            | 1780        |
|    policy_gradient_loss | -0.024      |
|    value_loss           | 0.000683    |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 11.2       |
|    ep_rew_mean          | 0.786      |
| time/                   |            |
|    fps                  | 812        |
|    iterations           | 180        |
|    time_elapsed         | 3629       |
|    total_timesteps      | 2949120    |
| train/                  |            |
|    approx_kl            | 0.03239104 |
|    clip_fraction        | 0.163      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.542     |
|    explained_variance   | 0.871      |
|    learning_rate        | 0.0003     |
|    loss                 | -0.036     |
|    n_updates            | 1790       |
|    policy_gradient_loss | -0.00335   |
|    value_loss           | 0.000104   |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 11         |
|    ep_rew_mean          | 0.789      |
| time/                   |            |
|    fps                  | 812        |
|    iterations           | 181        |
|    time_elapsed         | 3648       |
|    total_timesteps      | 2965504    |
| train/                  |            |
|    approx_kl            | 0.01142571 |
|    clip_fraction        | 0.144      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.561     |
|    explained_variance   | 0.762      |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0201    |
|    n_updates            | 1800       |
|    policy_gradient_loss | -0.0124    |
|    value_loss           | 0.000548   |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 11          |
|    ep_rew_mean          | 0.789       |
| time/                   |             |
|    fps                  | 812         |
|    iterations           | 182         |
|    time_elapsed         | 3668        |
|    total_timesteps      | 2981888     |
| train/                  |             |
|    approx_kl            | 0.027934203 |
|    clip_fraction        | 0.225       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.513      |
|    explained_variance   | 0.84        |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0766     |
|    n_updates            | 1810        |
|    policy_gradient_loss | -0.0145     |
|    value_loss           | 0.000206    |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 11.1       |
|    ep_rew_mean          | 0.756      |
| time/                   |            |
|    fps                  | 812        |
|    iterations           | 183        |
|    time_elapsed         | 3688       |
|    total_timesteps      | 2998272    |
| train/                  |            |
|    approx_kl            | 0.06007277 |
|    clip_fraction        | 0.247      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.582     |
|    explained_variance   | 0.904      |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0109    |
|    n_updates            | 1820       |
|    policy_gradient_loss | 0.262      |
|    value_loss           | 0.000215   |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 10.8        |
|    ep_rew_mean          | 0.778       |
| time/                   |             |
|    fps                  | 812         |
|    iterations           | 184         |
|    time_elapsed         | 3708        |
|    total_timesteps      | 3014656     |
| train/                  |             |
|    approx_kl            | 0.032470867 |
|    clip_fraction        | 0.214       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.546      |
|    explained_variance   | 0.649       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0152     |
|    n_updates            | 1830        |
